oc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
59.1,0.10344,0.06355,0.06067,0.06247,0.0719,0.08525,0.09874,0.11117,0.12359,0.13715,0.15216,0.16669,0.17857,0.18694,0.19404,0.19999,0.20644,0.21394,0.22233,0.23163,0.24177,0.25252,0.26662,0.27836,0.28907,0.2993,0.30846,0.31659,0.32352,0.32915,0.33527,0.33443,0.32734,0.33067,0.33659,0.3434,0.34874,0.35318,0.35694,0.35975,0.36166,0.36299,0.36333,0.36383,0.3661,0.36957,0.36392,0.31103,0.29208,0.30606,0.3227,0.33427,0.34064,0.34594,0.34938,0.3497,0.3481,0.34834,0.34316,0.3352,0.32893,0.32085,0.31362,0.30381,0.2902,0.27829
65.3,0.12785,0.08226,0.08087,0.08586,0.09811,0.11379,0.13044,0.14612,0.16425,0.18327,0.20244,0.21994,0.23507,0.24763,0.25769,0.2665,0.27492,0.28268,0.29007,0.29696,0.30332,0.30939,0.3193,0.32494,0.32984,0.33443,0.33861,0.34245,0.34562,0.3481,0.34842,0.34395,0.34403,0.34914,0.35278,0.35645,0.3595,0.36208,0.3645,0.36644,0.36771,0.3683,0.36864,0.36915,0.36991,0.36974,0.36754,0.33775,0.33083,0.34135,0.35059,0.35432,0.35441,0.35465,0.35392,0.34634,0.33768,0.34522,0.34372,0.33853,0.33251,0.32629,0.32292,0.31864,0.30577,0.2956
5.2,0.19711,0.1263,0.12497,0.13222,0.14973,0.18501,0.23142,0.25882,0.27759,0.29635,0.31528,0.3322,0.34594,0.35653,0.36534,0.37446,0.3853,0.39756,0.4102,0.42209,0.43222,0.44106,0.45436,0.46164,0.46774,0.4737,0.47885,0.48362,0.4873,0.49,0.49091,0.47973,0.4686,0.48084,0.48888,0.49671,0.50257,0.50722,0.51086,0.51393,0.51665,0.51856,0.51856,0.51808,0.51904,0.51856,0.50489,0.42228,0.4216,0.44279,0.46387,0.48173,0.49181,0.49785,0.50165,0.49522,0.47698,0.47654,0.4815,0.47632,0.46057,0.44238,0.44147,0.42806,0.4043,0.38318
6.5,0.22121,0.14966,0.15722,0.17378,0.20244,0.23534,0.26522,0.2886,0.31146,0.33289,0.35229,0.37051,0.38681,0.40059,0.40672,0.414,0.42218,0.42983,0.43752,0.44463,0.45102,0.45709,0.46806,0.47348,0.47918,0.4844,0.4891,0.49351,0.49716,0.50015,0.49477,0.49306,0.4917,0.50084,0.50664,0.5118,0.51582,0.51916,0.52216,0.52469,0.52723,0.5293,0.52979,0.52966,0.52869,0.52167,0.51499,0.47163,0.47742,0.49363,0.50734,0.51749,0.52288,0.52638,0.52881,0.5265,0.51689,0.51725,0.5206,0.51988,0.51499,0.50629,0.50084,0.4942,0.48106,0.47044
51.4,0.18395,0.12543,0.12764,0.1358,0.15481,0.17583,0.19333,0.20845,0.22485,0.24182,0.259,0.2758,0.29121,0.30353,0.31355,0.32174,0.33022,0.33892,0.34738,0.35522,0.36208,0.36847,0.37836,0.3845,0.39021,0.39582,0.40096,0.40588,0.40992,0.41324,0.41591,0.41172,0.40813,0.41601,0.41986,0.42345,0.42628,0.42865,0.43092,0.43241,0.43321,0.43381,0.43361,0.43361,0.43441,0.43531,0.43291,0.40151,0.39555,0.40486,0.41324,0.41677,0.4162,0.41543,0.41419,0.40945,0.39829,0.39765,0.40253,0.39857,0.39129,0.38072,0.37984,0.37549,0.36308,0.35637
11.5,0.21459,0.13095,0.12759,0.13605,0.16044,0.19976,0.24132,0.26773,0.28967,0.3106,0.33113,0.35108,0.36813,0.38089,0.39057,0.39939,0.40907,0.41976,0.43092,0.44177,0.45186,0.46132,0.47588,0.4844,0.49204,0.49888,0.50443,0.50933,0.5131,0.51594,0.51785,0.51074,0.51204,0.51916,0.52288,0.52662,0.52942,0.53186,0.53395,0.53567,0.5374,0.53877,0.53877,0.53852,0.53914,0.53963,0.53678,0.50722,0.50107,0.51027,0.5188,0.52457,0.52626,0.52662,0.52614,0.51523,0.49397,0.51204,0.51677,0.51345,0.50327,0.49249,0.48697,0.48106,0.46698,0.4592
31.8,0.20711,0.12981,0.13271,0.14498,0.17771,0.21468,0.24457,0.26755,0.29282,0.31732,0.34072,0.36149,0.37757,0.38824,0.39346,0.39847,0.40467,0.41172,0.41966,0.42756,0.43541,0.4434,0.45646,0.46462,0.47228,0.47951,0.48551,0.49079,0.49477,0.49751,0.49522,0.48697,0.48373,0.49181,0.49716,0.50257,0.50652,0.50968,0.51251,0.51475,0.51594,0.51654,0.51594,0.51523,0.51499,0.51227,0.50559,0.45426,0.44586,0.4627,0.47797,0.48652,0.48922,0.49068,0.49091,0.4815,0.4658,0.47457,0.47621,0.47217,0.46079,0.44885,0.4431,0.43551,0.41735,0.40439
36.7,0.19602,0.13409,0.13265,0.13941,0.15657,0.17579,0.1936,0.20999,0.23372,0.25799,0.28009,0.29902,0.31499,0.32779,0.33939,0.34874,0.35744,0.36576,0.37351,0.38063,0.38708,0.39301,0.40374,0.40879,0.41352,0.41802,0.42218,0.42609,0.42944,0.43212,0.43551,0.43321,0.42964,0.43341,0.43682,0.44015,0.44279,0.44525,0.4474,0.44916,0.45019,0.45082,0.45082,0.45102,0.45227,0.45436,0.45258,0.42413,0.41457,0.42442,0.43341,0.43823,0.43924,0.44025,0.44116,0.43964,0.43381,0.43581,0.43511,0.43082,0.4253,0.41957,0.41841,0.414,0.40327,0.39391
10.1,0.23534,0.17057,0.18055,0.19674,0.23057,0.26491,0.29181,0.3116,0.32999,0.34554,0.35892,0.36991,0.37844,0.38335,0.38788,0.38949,0.39165,0.39491,0.39875,0.40309,0.40729,0.41143,0.41773,0.42141,0.42433,0.42737,0.43003,0.43261,0.43481,0.43631,0.43914,0.43551,0.43222,0.43401,0.43591,0.43752,0.43863,0.43964,0.44035,0.44076,0.44096,0.44116,0.44005,0.43883,0.43883,0.44025,0.43803,0.41822,0.40907,0.41362,0.41899,0.42306,0.42482,0.4257,0.42579,0.42452,0.41908,0.41889,0.41831,0.41639,0.41049,0.4057,0.40532,0.40179,0.39555,0.38958
23.0,0.16842,0.12289,0.1254,0.13192,0.14649,0.16742,0.18746,0.19994,0.21115,0.22356,0.23643,0.249,0.26062,0.27083,0.27945,0.28794,0.29724,0.30683,0.31674,0.32681,0.33628,0.3453,0.35942,0.36771,0.37515,0.38309,0.3903,0.3971,0.40281,0.40701,0.40823,0.39355,0.3774,0.39528,0.4071,0.41841,0.42697,0.43341,0.43863,0.44289,0.44596,0.44792,0.44761,0.44658,0.4473,0.44596,0.42579,0.31405,0.31827,0.34443,0.37128,0.39264,0.40448,0.41143,0.41543,0.40691,0.38256,0.38362,0.3877,0.38459,0.37154,0.3497,0.33705,0.32255,0.29861,0.28093
67.4,0.1727,0.10537,0.09759,0.09984,0.11181,0.13158,0.15453,0.17446,0.19512,0.21782,0.2416,0.2643,0.28432,0.30116,0.31681,0.33045,0.34451,0.35917,0.37411,0.38887,0.40272,0.41562,0.43241,0.44412,0.45436,0.46398,0.47272,0.48051,0.48708,0.49249,0.49728,0.49125,0.48295,0.49272,0.49854,0.50478,0.50933,0.51345,0.51689,0.51904,0.51988,0.51976,0.51928,0.51928,0.52048,0.5224,0.51796,0.46644,0.44392,0.46036,0.47512,0.48239,0.48317,0.4825,0.48106,0.4761,0.46121,0.46057,0.46709,0.46291,0.45102,0.43652,0.43481,0.42717,0.40776,0.39528
74.8,0.13065,0.09234,0.08837,0.08958,0.09504,0.10158,0.10839,0.11703,0.13008,0.14434,0.15944,0.1741,0.18823,0.20184,0.21389,0.22532,0.23594,0.24524,0.25357,0.2611,0.26798,0.27428,0.28464,0.29013,0.29512,0.29985,0.30465,0.30917,0.31318,0.31659,0.31732,0.31908,0.31681,0.31901,0.32337,0.32787,0.33151,0.33473,0.33799,0.34025,0.34151,0.34159,0.34277,0.34443,0.34578,0.34562,0.34356,0.31405,0.30486,0.31901,0.33052,0.33473,0.33396,0.33404,0.3345,0.33581,0.33791,0.33955,0.33235,0.32382,0.32092,0.31842,0.31908,0.31514,0.30521,0.29485
110.7,0.16669,0.10228,0.09647,0.10042,0.11269,0.13222,0.15392,0.17159,0.18985,0.2097,0.2303,0.25061,0.26903,0.2849,0.30054,0.31304,0.32546,0.33791,0.34995,0.36124,0.37119,0.38001,0.39102,0.39893,0.40542,0.41162,0.41725,0.42238,0.42668,0.43013,0.43411,0.43082,0.42413,0.42796,0.43261,0.43793,0.44249,0.44627,0.44968,0.45248,0.45405,0.45509,0.45541,0.45635,0.45835,0.46142,0.45772,0.40992,0.39102,0.40486,0.42053,0.43003,0.43391,0.43772,0.43914,0.43712,0.43202,0.43311,0.42687,0.4186,0.40794,0.41087,0.40832,0.39719,0.37515,0.35876
8.9,0.18587,0.12357,0.12871,0.13906,0.17721,0.22496,0.25206,0.26479,0.27772,0.29458,0.31376,0.3309,0.34308,0.34962,0.35027,0.35075,0.35351,0.35859,0.36593,0.37506,0.38486,0.39582,0.41219,0.42482,0.43692,0.44895,0.45899,0.46817,0.47424,0.47786,0.47381,0.43803,0.43072,0.46259,0.4783,0.49113,0.49992,0.50652,0.51133,0.51487,0.51725,0.51785,0.51547,0.51168,0.50921,0.50408,0.47643,0.33916,0.36745,0.39409,0.42034,0.44167,0.4503,0.44988,0.4471,0.41219,0.3853,0.39328,0.40672,0.40262,0.37984,0.35563,0.33636,0.32779,0.30179,0.28569
23.1,0.23523,0.14335,0.14551,0.15959,0.1948,0.23448,0.26705,0.29228,0.31754,0.34229,0.36627,0.38842,0.40607,0.41793,0.42589,0.43202,0.43853,0.44555,0.45311,0.46089,0.46871,0.47676,0.48876,0.49659,0.50338,0.50968,0.51487,0.51928,0.52252,0.52481,0.52578,0.51785,0.51558,0.5218,0.52553,0.5293,0.53211,0.53432,0.53641,0.5379,0.53864,0.53889,0.53827,0.53777,0.53827,0.53877,0.53518,0.49774,0.48798,0.49992,0.51109,0.51654,0.51713,0.51749,0.51701,0.50793,0.49465,0.50246,0.50396,0.49934,0.48944,0.47962,0.47676,0.47195,0.45635,0.44566
14.7,0.2284,0.14904,0.15853,0.17366,0.21572,0.2584,0.28642,0.30353,0.31908,0.33581,0.35351,0.37111,0.3853,0.39346,0.39985,0.40272,0.40747,0.41438,0.42189,0.42983,0.43722,0.44504,0.45751,0.46666,0.47446,0.4825,0.48944,0.49579,0.50061,0.50385,0.50863,0.49215,0.47709,0.49159,0.50073,0.50898,0.51475,0.51904,0.5224,0.52493,0.52638,0.52735,0.5259,0.52396,0.52445,0.52674,0.51263,0.41716,0.41697,0.43782,0.45899,0.47544,0.48373,0.48753,0.48955,0.48228,0.45457,0.46387,0.46784,0.46291,0.44937,0.42954,0.42015,0.40616,0.38486,0.37068
2.5,0.16084,0.10151,0.09858,0.10328,0.1197,0.15596,0.20845,0.23736,0.25264,0.26662,0.28119,0.29431,0.30227,0.30318,0.30068,0.30033,0.30451,0.31196,0.32041,0.3284,0.33551,0.34261,0.35506,0.36325,0.37111,0.37888,0.38539,0.39138,0.3961,0.39958,0.40151,0.38717,0.38362,0.40022,0.40785,0.414,0.4186,0.42228,0.42511,0.42766,0.43013,0.43192,0.43182,0.43072,0.43082,0.42993,0.41995,0.35555,0.36274,0.37827,0.3921,0.40374,0.40917,0.40935,0.40851,0.39528,0.35514,0.37558,0.38851,0.38583,0.36983,0.34858,0.34222,0.33174,0.31383,0.30761
36.2,0.19463,0.11644,0.11324,0.12086,0.14615,0.17993,0.20946,0.23115,0.25398,0.27752,0.30158,0.32367,0.34111,0.35367,0.36033,0.3672,0.37532,0.38433,0.39418,0.40439,0.41467,0.42511,0.44025,0.45102,0.46057,0.46925,0.47654,0.48273,0.48742,0.49079,0.48989,0.48284,0.47819,0.48596,0.49136,0.49705,0.50119,0.50443,0.50722,0.50921,0.51039,0.51074,0.51015,0.50957,0.50968,0.50734,0.50107,0.4474,0.43904,0.45593,0.47141,0.47973,0.48217,0.48362,0.48406,0.47665,0.46238,0.46849,0.46838,0.46377,0.45363,0.44269,0.43662,0.42727,0.40945,0.39637
18.0,0.14106,0.09576,0.0932,0.09752,0.1078,0.11976,0.13195,0.14424,0.15907,0.17559,0.19235,0.20811,0.22238,0.23469,0.24746,0.25734,0.26644,0.27517,0.2836,0.29174,0.29916,0.30613,0.3163,0.32285,0.32862,0.33435,0.33978,0.34491,0.34954,0.35359,0.35925,0.35818,0.35465,0.35859,0.36341,0.36838,0.37265,0.37644,0.38001,0.38309,0.38548,0.38708,0.38815,0.3894,0.3921,0.39664,0.39464,0.35555,0.34245,0.35441,0.36762,0.37584,0.37966,0.38309,0.3853,0.38415,0.38072,0.38282,0.38107,0.3767,0.37154,0.36602,0.36299,0.35653,0.3438,0.33274
20.7,0.15424,0.09993,0.10016,0.10659,0.12207,0.14511,0.16889,0.18514,0.19985,0.21528,0.23147,0.24672,0.25984,0.26996,0.27772,0.28425,0.291,0.29799,0.30486,0.31146,0.31725,0.32248,0.33098,0.33597,0.34041,0.34506,0.34914,0.35278,0.35563,0.35752,0.35801,0.34818,0.33916,0.34842,0.35441,0.36016,0.36425,0.36737,0.37,0.37205,0.37359,0.37446,0.37402,0.37308,0.37351,0.37359,0.36475,0.2995,0.29751,0.31376,0.3306,0.34237,0.34834,0.35164,0.35335,0.34674,0.33512,0.33443,0.33736,0.33612,0.32651,0.31412,0.30627,0.29813,0.28125,0.26897
25.7,0.12549,0.08608,0.08762,0.09209,0.10551,0.11948,0.12966,0.13763,0.14635,0.15606,0.16646,0.17721,0.1878,0.19742,0.20716,0.21563,0.22454,0.23421,0.24429,0.25457,0.26461,0.27447,0.28741,0.29758,0.30704,0.31652,0.32531,0.33366,0.34096,0.34714,0.35367,0.34762,0.33806,0.3493,0.35818,0.36678,0.37342,0.37888,0.38335,0.3869,0.38976,0.3921,0.39237,0.39183,0.39328,0.39528,0.38327,0.29957,0.30082,0.31783,0.33674,0.35213,0.36091,0.36576,0.36949,0.36821,0.35197,0.34778,0.35359,0.35318,0.34088,0.32352,0.31528,0.30395,0.28596,0.27277
8.4,0.19953,0.121,0.11657,0.12297,0.1423,0.18425,0.24194,0.27416,0.29594,0.31842,0.34104,0.36099,0.3748,0.38221,0.39255,0.39958,0.40935,0.42257,0.43672,0.45071,0.4627,0.47391,0.48955,0.50038,0.50886,0.51737,0.52432,0.53064,0.5353,0.53815,0.54651,0.52445,0.50676,0.52348,0.53321,0.54238,0.54903,0.55424,0.55808,0.56118,0.56299,0.56442,0.56325,0.56234,0.56481,0.57201,0.55475,0.45196,0.44627,0.46806,0.49147,0.51086,0.52095,0.52565,0.52772,0.51487,0.48562,0.49204,0.5005,0.49272,0.47185,0.44813,0.44751,0.43351,0.40654,0.38583
17.8,0.15951,0.10275,0.1028,0.10882,0.12419,0.14263,0.15926,0.17242,0.18587,0.20054,0.21597,0.2319,0.24751,0.26164,0.27321,0.28451,0.29662,0.30903,0.32137,0.33304,0.34364,0.35351,0.36771,0.37696,0.38583,0.39437,0.40207,0.40926,0.41534,0.42044,0.42247,0.41899,0.41495,0.42658,0.43311,0.43863,0.44279,0.44648,0.44957,0.45227,0.45467,0.45667,0.45698,0.45688,0.45719,0.45541,0.44906,0.39692,0.40151,0.41649,0.42954,0.43964,0.44484,0.44751,0.44906,0.44648,0.43112,0.42993,0.43311,0.43321,0.42423,0.41068,0.40729,0.39893,0.38388,0.37411
6.1,0.16211,0.09915,0.09298,0.09537,0.10661,0.13599,0.1842,0.21473,0.23464,0.25398,0.27309,0.2894,0.30061,0.30733,0.31398,0.31982,0.32855,0.33978,0.35188,0.36333,0.37248,0.38045,0.3921,0.39902,0.40458,0.41002,0.41448,0.4187,0.42179,0.42403,0.42589,0.41295,0.4057,0.41928,0.42638,0.43261,0.43742,0.44137,0.44453,0.4474,0.44988,0.45206,0.45227,0.45217,0.45342,0.45499,0.44453,0.37662,0.37844,0.39673,0.41457,0.42865,0.43591,0.43924,0.44055,0.42954,0.40644,0.41039,0.42063,0.41986,0.4057,0.38851,0.38265,0.37265,0.35245,0.33869
332.7,0.09211,0.0533,0.04754,0.04777,0.05176,0.05689,0.06288,0.07171,0.08768,0.10481,0.1221,0.13836,0.15325,0.1668,0.17738,0.1872,0.19602,0.20338,0.20999,0.21622,0.22208,0.22751,0.23545,0.23994,0.24356,0.24746,0.25206,0.25633,0.25984,0.26194,0.25894,0.2534,0.2373,0.23637,0.24485,0.25521,0.26272,0.26847,0.27315,0.27618,0.27676,0.27422,0.27397,0.27403,0.27479,0.27221,0.2568,0.18467,0.16846,0.18789,0.20965,0.22459,0.23265,0.23966,0.24502,0.24923,0.25334,0.25509,0.24412,0.2294,0.21984,0.21286,0.20864,0.19902,0.18557,0.17227
11.2,0.15209,0.08999,0.0826,0.08333,0.09177,0.11706,0.16776,0.203,0.22331,0.24328,0.26418,0.27977,0.28629,0.28662,0.28662,0.29034,0.29943,0.31311,0.32953,0.3457,0.35992,0.37291,0.38985,0.4017,0.41172,0.42092,0.42786,0.43371,0.43692,0.43803,0.43611,0.40114,0.40004,0.41908,0.42924,0.43863,0.44504,0.44968,0.45311,0.45551,0.45719,0.45783,0.45625,0.45384,0.45331,0.453,0.43351,0.3362,0.33939,0.36133,0.38362,0.40068,0.40813,0.41039,0.40879,0.3748,0.34826,0.37136,0.38318,0.37489,0.35302,0.33489,0.31982,0.30917,0.28714,0.27378
24.4,0.13954,0.08923,0.0865,0.08954,0.0992,0.11046,0.12131,0.13183,0.14362,0.15631,0.17037,0.18578,0.20202,0.21883,0.23292,0.24803,0.26406,0.28054,0.2971,0.31333,0.32931,0.34411,0.36183,0.37342,0.38583,0.39747,0.40785,0.41725,0.4253,0.43192,0.43321,0.43033,0.42472,0.43621,0.44422,0.45269,0.45783,0.46206,0.46591,0.46903,0.47185,0.47391,0.4737,0.47282,0.47239,0.4686,0.45772,0.38851,0.38967,0.40851,0.42658,0.43995,0.4472,0.45123,0.45405,0.45165,0.43672,0.43531,0.44035,0.43924,0.42983,0.41562,0.40691,0.39564,0.37766,0.36392
14.1,0.17771,0.11932,0.11733,0.12226,0.13618,0.16244,0.19196,0.20792,0.22044,0.23426,0.24923,0.26412,0.27778,0.2898,0.30088,0.31081,0.32203,0.33435,0.34706,0.3595,0.3706,0.3808,0.39482,0.4043,0.41295,0.42179,0.42983,0.43732,0.44361,0.44844,0.45206,0.43853,0.42005,0.43813,0.44957,0.46068,0.46892,0.47544,0.48062,0.48484,0.48809,0.49068,0.49079,0.49,0.49136,0.49215,0.47348,0.36283,0.36576,0.39048,0.41754,0.43985,0.45311,0.461,0.46591,0.46142,0.43924,0.42658,0.42983,0.43261,0.4187,0.39683,0.38726,0.37411,0.34978,0.33144
50.5,0.17902,0.12048,0.12176,0.12847,0.14588,0.16282,0.17799,0.19445,0.21483,0.23556,0.25492,0.2729,0.28907,0.30248,0.3116,0.31974,0.32749,0.33435,0.3408,0.34682,0.35237,0.3576,0.36661,0.37119,0.37523,0.37966,0.38371,0.38735,0.3903,0.39228,0.38976,0.38353,0.37489,0.38274,0.38931,0.39528,0.39912,0.40188,0.40448,0.40635,0.40766,0.40841,0.40776,0.40701,0.40663,0.40374,0.39518,0.33045,0.32689,0.34882,0.36728,0.37905,0.38335,0.38628,0.38753,0.38424,0.37923,0.38371,0.37993,0.37085,0.36475,0.35719,0.34626,0.33304,0.31666,0.30269
17.0,0.27919,0.20888,0.21306,0.22428,0.24621,0.27606,0.30367,0.32263,0.34025,0.35967,0.37984,0.39884,0.41543,0.42884,0.44576,0.45709,0.46795,0.47973,0.49181,0.50408,0.51535,0.52578,0.53889,0.54891,0.55693,0.56572,0.57359,0.5809,0.58695,0.59102,0.60034,0.58023,0.55603,0.57266,0.58466,0.59676,0.60548,0.61221,0.61731,0.62116,0.62302,0.62402,0.62244,0.62116,0.6233,0.62951,0.60828,0.47239,0.47918,0.50223,0.52954,0.55412,0.56663,0.57372,0.57836,0.57266,0.55081,0.54777,0.54903,0.53297,0.51156,0.49238,0.49705,0.47929,0.44864,0.41812
424.1,0.10459,0.05168,0.04464,0.0452,0.05019,0.0576,0.06687,0.08009,0.09714,0.11771,0.14132,0.16562,0.18954,0.21184,0.23185,0.24934,0.26491,0.27842,0.29013,0.30061,0.31017,0.31864,0.32976,0.33636,0.34135,0.34602,0.35172,0.35694,0.36124,0.36442,0.36475,0.36325,0.34826,0.34498,0.35051,0.35727,0.36133,0.36475,0.36906,0.37094,0.36915,0.36467,0.36408,0.3661,0.36787,0.36991,0.36661,0.3129,0.2908,0.31333,0.32961,0.32621,0.31391,0.30711,0.305,0.30818,0.31572,0.3207,0.30381,0.28695,0.27945,0.27682,0.27919,0.27265,0.25451,0.23627
8.8,0.14305,0.09059,0.08947,0.09412,0.11079,0.13314,0.15209,0.16463,0.17717,0.19222,0.20859,0.22336,0.23502,0.24344,0.25073,0.25604,0.2617,0.26804,0.27517,0.2832,0.29114,0.29916,0.31053,0.31842,0.32501,0.33197,0.33799,0.34348,0.34754,0.34986,0.35148,0.3322,0.31528,0.33067,0.34174,0.35221,0.35975,0.36551,0.37,0.37351,0.37549,0.37636,0.37523,0.37368,0.37454,0.37601,0.35843,0.24649,0.25492,0.27663,0.3013,0.32018,0.33014,0.33605,0.33955,0.32893,0.31175,0.31543,0.31982,0.3121,0.30088,0.28543,0.27171,0.25942,0.23895,0.22356
37.8,0.1381,0.09122,0.08908,0.09337,0.10737,0.1275,0.14791,0.16319,0.17726,0.19129,0.20592,0.2207,0.23415,0.24434,0.25067,0.25633,0.26321,0.27152,0.28119,0.29174,0.3029,0.31492,0.33159,0.34348,0.3553,0.36737,0.37897,0.39048,0.40077,0.40992,0.41505,0.40701,0.41639,0.43142,0.44076,0.44937,0.45677,0.46313,0.46892,0.47359,0.47753,0.4804,0.48206,0.48328,0.48484,0.48473,0.48062,0.43301,0.42238,0.43772,0.45248,0.46036,0.46259,0.46281,0.45909,0.43601,0.42034,0.43033,0.42973,0.41735,0.39948,0.3921,0.38415,0.37905,0.36124,0.3469
56.6,0.14703,0.08722,0.08171,0.08468,0.0957,0.1098,0.12448,0.13845,0.15567,0.17434,0.19369,0.21276,0.23083,0.24689,0.26485,0.27964,0.29404,0.3086,0.32292,0.33713,0.35059,0.36333,0.37809,0.39021,0.4005,0.41058,0.41995,0.42865,0.43631,0.44269,0.453,0.44854,0.44279,0.44844,0.4552,0.46259,0.46871,0.47413,0.47885,0.4825,0.48473,0.4863,0.48697,0.48809,0.4917,0.4998,0.49602,0.43611,0.41134,0.42727,0.44535,0.45551,0.4592,0.46185,0.46281,0.45667,0.44668,0.45614,0.45331,0.44607,0.43621,0.42609,0.42102,0.41172,0.39328,0.37914
15.8,0.20701,0.14325,0.14784,0.15907,0.18101,0.20431,0.22485,0.24216,0.25876,0.27479,0.29074,0.30676,0.32226,0.33581,0.34626,0.35629,0.36678,0.37749,0.38833,0.39866,0.40832,0.41754,0.43082,0.43985,0.44875,0.45751,0.46548,0.47304,0.47973,0.48551,0.48787,0.48708,0.4863,0.49671,0.50315,0.50898,0.51369,0.51773,0.52119,0.52408,0.52711,0.52942,0.53003,0.53003,0.53052,0.52832,0.52324,0.48161,0.48206,0.49499,0.50687,0.51547,0.51988,0.52216,0.52336,0.52,0.50385,0.50478,0.51027,0.5098,0.50223,0.49034,0.48574,0.47841,0.46452,0.4553
15.3,0.21203,0.12659,0.12838,0.1397,0.16936,0.20783,0.24384,0.26742,0.28847,0.30996,0.33235,0.35213,0.36771,0.37844,0.38521,0.39147,0.39884,0.40691,0.41524,0.42345,0.43102,0.43843,0.44978,0.45667,0.46281,0.46849,0.47315,0.47731,0.4804,0.48261,0.48228,0.47446,0.46979,0.47995,0.48518,0.48978,0.49306,0.49579,0.49831,0.50026,0.502,0.50327,0.50327,0.50292,0.50327,0.50246,0.49694,0.44668,0.4504,0.46526,0.47819,0.48652,0.48978,0.49136,0.49215,0.48518,0.4713,0.47501,0.4783,0.47654,0.46935,0.45909,0.45258,0.44617,0.43092,0.41995
33.7,0.1604,0.1194,0.12394,0.13186,0.14962,0.17026,0.18561,0.19706,0.20917,0.22284,0.23648,0.24963,0.26206,0.27283,0.27893,0.28327,0.28754,0.29221,0.29744,0.30262,0.30733,0.31189,0.32151,0.32727,0.33335,0.34017,0.34682,0.35343,0.35909,0.36375,0.36442,0.35522,0.34874,0.36383,0.37308,0.38107,0.38717,0.39201,0.3961,0.39939,0.40179,0.40318,0.4029,0.40216,0.40198,0.3993,0.3869,0.29676,0.31203,0.33182,0.35148,0.36509,0.37051,0.37291,0.37377,0.36333,0.34762,0.34618,0.34946,0.34698,0.3342,0.31901,0.30853,0.29771,0.27778,0.26357
11.5,0.21792,0.14289,0.14378,0.15545,0.1842,0.21984,0.25165,0.27606,0.3043,0.3309,0.35514,0.37757,0.39564,0.40841,0.41668,0.42423,0.43241,0.44096,0.45009,0.45941,0.46849,0.47753,0.49261,0.50153,0.50957,0.51689,0.523,0.52857,0.53272,0.5358,0.53555,0.52614,0.5265,0.5358,0.54075,0.54563,0.54954,0.55259,0.55526,0.55719,0.55847,0.55873,0.5586,0.55847,0.55873,0.5577,0.55297,0.5098,0.50292,0.51677,0.52893,0.5353,0.53641,0.53617,0.53481,0.52,0.50038,0.51523,0.51892,0.51215,0.49969,0.48764,0.48139,0.47577,0.45751,0.44545
13.4,0.16493,0.12337,0.12984,0.13964,0.15642,0.1727,0.18595,0.19674,0.20711,0.21757,0.22798,0.23851,0.24826,0.25645,0.25918,0.262,0.26571,0.27052,0.27561,0.28054,0.28536,0.28953,0.29676,0.29957,0.30409,0.30867,0.31297,0.31725,0.321,0.32434,0.32494,0.32419,0.32426,0.33067,0.33404,0.33752,0.33916,0.34072,0.34245,0.34395,0.34538,0.3465,0.34626,0.34562,0.34506,0.34269,0.33884,0.31623,0.31945,0.32636,0.33205,0.33667,0.33908,0.34009,0.34064,0.33939,0.33151,0.33098,0.33327,0.33389,0.3287,0.32233,0.3224,0.31893,0.31124,0.30577
14.2,0.17334,0.12685,0.12954,0.13671,0.15108,0.16939,0.18681,0.20012,0.21301,0.22699,0.24121,0.25556,0.26965,0.28307,0.2939,0.30437,0.31506,0.32554,0.33581,0.34578,0.35473,0.36291,0.37532,0.3823,0.38851,0.39446,0.39967,0.40458,0.4087,0.41181,0.41134,0.40504,0.39958,0.41115,0.41812,0.42423,0.42904,0.43281,0.43601,0.43883,0.44147,0.44361,0.44402,0.44402,0.44443,0.44208,0.43251,0.36966,0.37696,0.39518,0.41191,0.42501,0.43182,0.43591,0.43833,0.43341,0.41957,0.41706,0.42286,0.4216,0.4121,0.39902,0.39537,0.38566,0.3672,0.35091
63.5,0.15265,0.10859,0.10646,0.10947,0.11956,0.13026,0.13951,0.14887,0.15904,0.17002,0.18247,0.19593,0.2097,0.22284,0.23475,0.24609,0.25793,0.27008,0.28242,0.29451,0.30606,0.31718,0.33212,0.34308,0.35335,0.3635,0.37291,0.38159,0.38922,0.39573,0.40022,0.39857,0.39491,0.4042,0.41049,0.41649,0.42121,0.42511,0.42865,0.43122,0.43311,0.43451,0.43461,0.43461,0.43531,0.43521,0.42973,0.37714,0.37308,0.38726,0.40031,0.40776,0.40945,0.40983,0.41002,0.40738,0.39418,0.39373,0.39573,0.39346,0.38371,0.37145,0.36813,0.35917,0.34277,0.33174
