oc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
21.7,1.5145575000000004,1.3503487500000007,1.3635200000000007,1.5178462500000007,1.7597487500000009,1.9780400000000007,2.139763750000001,2.349398750000001,2.5901725000000013,2.816311250000002,3.0095150000000013,3.1645800000000013,3.2715137500000018,3.3245475000000013,3.347463750000001,3.370517500000002,3.4073237500000007,3.4526237500000017,3.501321250000002,3.5467212500000014,3.592021250000001,3.6459037500000013,3.7317000000000013,3.7871062500000017,3.842791250000001,3.8956987500000015,3.9440362500000017,3.985836250000002,4.016756250000001,4.039326250000001,4.030275000000001,3.8973762500000015,3.9721912500000016,4.022481250000002,4.063152500000001,4.093758750000002,4.114886250000001,4.131998750000001,4.144265000000002,4.151210000000002,4.151840000000001,4.142606250000002,4.131512500000001,4.125300000000002,4.123237500000002,4.104702500000002,3.908072500000002,3.5957437500000013,3.670501250000001,3.770538750000002,3.8524037500000015,3.887346250000002,3.8984650000000016,3.8915900000000017,3.8714125000000017,3.7552125000000016,3.613922500000001,3.6989712500000014,3.701223750000002,3.627871250000002,3.5225750000000016,3.454513750000001,3.408240000000001,3.3016625000000017,3.2029612500000013,3.1419562500000016
49.6,0.8524162500000003,0.7046212500000003,0.6850250000000002,0.7325687500000003,0.8538712500000003,1.0738262500000006,1.2646137500000005,1.3882325000000006,1.5070187500000007,1.6397487500000008,1.7723550000000008,1.8851450000000005,1.9719237500000009,2.0372762500000006,2.094881250000001,2.160905000000001,2.238482500000001,2.324035000000001,2.413723750000001,2.498628750000001,2.5774912500000013,2.6570775000000006,2.764021250000001,2.829246250000001,2.888976250000001,2.942716250000001,2.990145000000001,3.0319275000000014,3.0641025000000015,3.0866862500000014,3.0758962500000013,2.9556225000000014,3.0160850000000012,3.0716662500000016,3.1310112500000016,3.1831187500000016,3.2232850000000015,3.2578062500000016,3.287077500000001,3.309966250000001,3.3250937500000015,3.330403750000001,3.334533750000001,3.3442225000000017,3.358652500000001,3.3485350000000014,3.0904562500000017,2.664238750000001,2.7522425000000013,2.9077175000000013,3.043875000000001,3.1154550000000016,3.162543750000001,3.1842037500000013,3.168912500000001,3.061322500000001,2.962460000000001,3.073976250000001,3.0723400000000014,2.998998750000001,2.8992287500000007,2.8186550000000015,2.739785000000001,2.603096250000001,2.470446250000001,2.3875225000000007
23.2,0.6359625000000002,0.5764137500000002,0.5751537500000002,0.6071700000000003,0.6623387500000002,0.7307437500000004,0.7854987500000004,0.8318575000000004,0.8817637500000003,0.9370787500000004,0.9983325000000005,1.0639887500000005,1.1300262500000005,1.1979087500000003,1.2664437500000005,1.3335125000000003,1.4065437500000006,1.4829850000000007,1.5627450000000005,1.6407100000000008,1.7154825000000007,1.7919737500000008,1.8874062500000006,1.953745000000001,2.0173300000000007,2.075831250000001,2.1287725000000006,2.176363750000001,2.215081250000001,2.245597500000001,2.250797500000001,2.131850000000001,2.185468750000001,2.2448637500000013,2.306781250000001,2.3544737500000013,2.391103750000001,2.4205837500000014,2.4444975000000007,2.4643200000000007,2.481552500000001,2.4881087500000008,2.484062500000001,2.483821250000001,2.494177500000001,2.472303750000001,2.1577462500000006,1.7974800000000009,1.9259737500000007,2.055972500000001,2.184460000000001,2.268737500000001,2.317251250000001,2.344862500000001,2.352766250000001,2.279291250000001,2.179237500000001,2.2323475000000004,2.257705000000001,2.2135137500000006,2.1142562500000004,2.0221075000000006,1.943393750000001,1.8332737500000007,1.7267175000000008,1.6500425000000007
43.2,0.9441562500000003,0.8452787500000003,0.8683637500000003,0.9725112500000004,1.1371262500000006,1.3110012500000003,1.4592162500000008,1.5947700000000007,1.735902500000001,1.8788562500000008,2.013915000000001,2.131218750000001,2.219791250000001,2.287583750000001,2.3410062500000013,2.384733750000001,2.429426250000001,2.474648750000001,2.521826250000001,2.567171250000001,2.610167500000001,2.656143750000001,2.717956250000001,2.7553012500000014,2.7885425000000015,2.816482500000001,2.8404475000000016,2.8607900000000015,2.8758350000000013,2.8868187500000015,2.8871312500000013,2.8439975000000013,2.8777862500000015,2.8950512500000016,2.9138175000000013,2.929583750000001,2.942615000000001,2.9543712500000012,2.964603750000001,2.9733687500000014,2.9803000000000015,2.9809537500000007,2.9782575000000016,2.9787350000000012,2.9827987500000015,2.9813275000000017,2.9084262500000015,2.759813750000001,2.7827300000000013,2.8385475000000007,2.8813850000000008,2.897843750000001,2.904283750000001,2.903853750000001,2.893468750000001,2.837398750000001,2.8006762500000013,2.867662500000001,2.8578825000000014,2.8190512500000007,2.777172500000001,2.745370000000001,2.7201900000000014,2.6582350000000012,2.592770000000001,2.551772500000001
24.4,0.9710412500000003,0.7952900000000005,0.7747050000000004,0.8430950000000004,1.0159400000000005,1.3329800000000005,1.6022550000000009,1.7584462500000009,1.8979650000000006,2.052570000000001,2.204068750000001,2.326822500000001,2.4051462500000014,2.462018750000001,2.511792500000001,2.559501250000001,2.628128750000001,2.7107150000000013,2.8036537500000014,2.8919450000000015,2.974156250000001,3.0594175000000012,3.1697187500000013,3.241351250000001,3.307906250000001,3.367585000000001,3.419376250000002,3.4636475000000013,3.493411250000001,3.5157075000000018,3.4812112500000016,3.2532987500000012,3.3549125000000015,3.442528750000002,3.522947500000001,3.588011250000002,3.636050000000002,3.6733075000000017,3.7037950000000013,3.7256825000000013,3.7388550000000014,3.7384187500000015,3.733351250000002,3.7342000000000013,3.7582150000000016,3.7343850000000014,3.3177125000000016,2.796481250000001,2.9484425000000014,3.1355037500000007,3.3057950000000016,3.4002825000000017,3.4520737500000016,3.4687550000000016,3.4297662500000015,3.2477625000000008,3.0810562500000014,3.229140000000001,3.2642225000000016,3.1748200000000013,3.0242725000000013,2.910433750000001,2.815256250000001,2.658882500000001,2.5086450000000013,2.411555000000001
12.9,1.5526812500000007,1.5002175000000006,1.6008950000000008,1.842486250000001,2.1576412500000006,2.4317700000000007,2.624977500000001,2.8002425000000013,2.9639862500000014,3.1086700000000005,3.2437337500000014,3.364297500000002,3.4514787500000015,3.4974900000000013,3.522213750000002,3.5489725000000014,3.587455000000001,3.6305487500000013,3.674698750000001,3.7126750000000017,3.7482025000000014,3.7895650000000023,3.856085000000002,3.895983750000002,3.9363012500000014,3.9739375000000017,4.007516250000002,4.036903750000001,4.058057500000001,4.074722500000002,4.067397500000002,3.9549762500000014,4.036797500000001,4.075683750000001,4.104126250000002,4.1243275000000015,4.139915000000002,4.153610000000002,4.164630000000002,4.174277500000001,4.181075000000002,4.180505000000002,4.171821250000002,4.167900000000002,4.170510000000002,4.1608100000000015,4.0260612500000015,3.813448750000002,3.872716250000001,3.944871250000001,4.003942500000002,4.033313750000001,4.042781250000002,4.036130000000002,4.019757500000002,3.9144950000000014,3.778746250000001,3.889731250000002,3.9099375000000016,3.8593037500000014,3.7546950000000012,3.7004487500000014,3.6751150000000017,3.5866137500000015,3.509072500000002,3.4639675000000016
25.3,0.9685575000000004,0.8450700000000003,0.8604262500000004,0.9408987500000005,1.0909475000000004,1.3514200000000005,1.5751425000000006,1.7274287500000005,1.871837500000001,2.0234287500000008,2.171461250000001,2.297778750000001,2.393807500000001,2.459326250000001,2.5076250000000013,2.554095000000001,2.605113750000001,2.653841250000001,2.692442500000001,2.7158837500000006,2.730841250000001,2.749891250000001,2.7942600000000013,2.811870000000001,2.830131250000001,2.8475337500000006,2.8639112500000015,2.878747500000001,2.8901662500000014,2.899121250000001,2.898801250000001,2.840038750000001,2.8628025000000017,2.8916325000000014,2.9183450000000013,2.940536250000001,2.9600875000000015,2.979275000000001,2.997640000000001,3.014850000000001,3.0301050000000016,3.0396487500000013,3.045473750000001,3.055465000000001,3.070962500000001,3.0750212500000007,2.9668212500000006,2.774917500000001,2.8314812500000013,2.915881250000001,2.986222500000001,3.021932500000001,3.0446187500000015,3.0573975000000013,3.070828750000001,3.050468750000001,2.9943187500000015,3.011993750000001,3.0276525000000007,3.007698750000001,2.956233750000001,2.9303737500000016,2.9169862500000017,2.8522562500000017,2.7767350000000013,2.735166250000001
5.7,1.6191350000000009,1.5519750000000005,1.6241362500000007,1.747311250000001,1.9015312500000006,2.048762500000001,2.1790200000000013,2.3027525000000004,2.426232500000001,2.573416250000001,2.722101250000001,2.8652162500000014,2.9974562500000017,3.1111225000000013,3.210338750000001,3.3025687500000016,3.3932350000000016,3.479828750000001,3.563326250000002,3.638220000000002,3.706088750000001,3.7733362500000016,3.8641200000000016,3.9198512500000016,3.9765325000000016,4.032937500000001,4.087672500000002,4.139332500000002,4.181926250000002,4.2183100000000024,4.220988750000002,4.061912500000001,4.140846250000001,4.214631250000002,4.288440000000001,4.350915000000002,4.399727500000003,4.441347500000002,4.475976250000001,4.501358750000001,4.518415000000002,4.525321250000001,4.528230000000002,4.538495000000001,4.5627987500000025,4.547505000000001,4.1890212500000015,3.726912500000002,3.8530450000000016,4.0268475000000015,4.180382500000002,4.2583937500000015,4.304696250000002,4.318407500000002,4.306053750000002,4.1941450000000025,4.040991250000001,4.142215000000002,4.135010000000001,4.068143750000002,3.9691400000000017,3.8819687500000017,3.8121375000000013,3.671000000000001,3.5296850000000015,3.4440362500000017
16.7,1.4131087500000006,1.2997550000000007,1.3411987500000007,1.4726775000000005,1.6590912500000008,1.8610475000000009,2.026158750000001,2.1899475000000006,2.3699675000000013,2.549553750000001,2.7201087500000014,2.8774237500000015,3.0133562500000015,3.128255000000001,3.2225262500000014,3.3011925000000013,3.3804912500000017,3.4583625000000016,3.5344187500000013,3.602225000000002,3.6622200000000014,3.7235787500000015,3.802961250000001,3.8542475000000014,3.902920000000002,3.948947500000002,3.992485000000001,4.0326287500000015,4.066732500000001,4.093798750000001,4.105190000000002,4.061473750000001,4.113072500000001,4.152223750000001,4.187840000000002,4.219137500000002,4.245617500000002,4.269198750000002,4.289955000000002,4.307075000000001,4.320797500000002,4.326933750000001,4.330398750000001,4.338173750000001,4.345851250000003,4.347832500000003,4.250156250000002,4.042661250000002,4.087395000000001,4.170072500000002,4.233272500000002,4.257620000000001,4.271786250000002,4.274058750000002,4.264370000000001,4.216371250000002,4.147888750000002,4.2068150000000015,4.199586250000003,4.154410000000002,4.103893750000001,4.071472500000001,4.048292500000001,3.9778337500000016,3.8918275000000015,3.8424425000000015
95.1,0.7447337500000002,0.6336100000000003,0.6375387500000003,0.6922587500000004,0.7743837500000004,0.8710862500000003,0.9760712500000004,1.1056012500000003,1.2521825000000004,1.4092937500000007,1.5704775000000004,1.7294100000000006,1.8750500000000008,2.006377500000001,2.1177412500000012,2.2044775000000008,2.287977500000001,2.367050000000001,2.441456250000001,2.5092775000000005,2.570738750000001,2.633517500000001,2.7129587500000008,2.765042500000001,2.8146787500000015,2.867235000000001,2.924911250000001,2.980075000000001,3.0319325000000017,3.0770900000000014,3.108908750000001,3.078597500000001,3.0894550000000014,3.132401250000002,3.188036250000001,3.2359087500000014,3.2746362500000012,3.3131337500000018,3.3457250000000016,3.3620037500000017,3.3651412500000015,3.3574012500000014,3.378122500000001,3.4020600000000014,3.426683750000002,3.4418475000000015,3.308663750000002,2.997320000000001,3.0534775000000014,3.1771912500000017,3.2443075000000015,3.224682500000002,3.1956287500000014,3.1741287500000013,3.1742250000000016,3.1909812500000014,3.200438750000001,3.1835012500000013,3.0621412500000016,2.9260525000000013,2.904431250000002,2.917098750000001,2.9025200000000013,2.843578750000001,2.7333550000000013,2.6656875000000015
21.8,1.8138475000000005,1.7407100000000006,1.780341250000001,1.8760162500000006,2.003096250000001,2.1323300000000005,2.2500487500000013,2.3867575000000008,2.5509025000000007,2.718182500000001,2.867635000000001,2.9933500000000013,3.0975650000000012,3.1709787500000015,3.221845000000001,3.277461250000001,3.331331250000001,3.3808187500000013,3.4252150000000015,3.4629850000000015,3.4998362500000013,3.5411812500000015,3.6024600000000015,3.6338162500000015,3.665872500000001,3.6984075000000014,3.7314225000000016,3.763087500000002,3.7908912500000014,3.8090200000000016,3.8065312500000017,3.7528950000000014,3.8082087500000013,3.8434662500000014,3.872275000000001,3.8918500000000016,3.9067200000000017,3.9223325000000018,3.934693750000002,3.9437725000000015,3.9507575000000017,3.950835000000002,3.948696250000002,3.950291250000002,3.9410500000000024,3.9323412500000017,3.8511937500000015,3.6532525000000016,3.7168550000000016,3.7923837500000017,3.839958750000001,3.8490300000000017,3.845812500000002,3.8366162500000014,3.839531250000002,3.813701250000002,3.7370262500000013,3.7545062500000013,3.7557275000000017,3.687581250000002,3.6075162500000015,3.6084975000000017,3.609073750000002,3.563215000000002,3.4910275000000013,3.453011250000001
23.2,1.0242825000000004,0.9589812500000003,1.0060575000000005,1.1391350000000005,1.3330325000000007,1.5425312500000006,1.7143612500000007,1.8483725000000009,1.9769262500000009,2.097692500000001,2.205926250000001,2.2925262500000008,2.3483462500000014,2.3845687500000015,2.412985000000001,2.4295350000000013,2.450466250000001,2.474853750000001,2.501660000000001,2.5255987500000012,2.5456937500000008,2.5685375000000015,2.609498750000001,2.6248612500000013,2.638142500000001,2.648426250000001,2.656206250000001,2.662147500000001,2.6647400000000014,2.668716250000001,2.668481250000001,2.615877500000001,2.6226712500000007,2.6359737500000016,2.651538750000001,2.6631300000000007,2.672417500000001,2.6801687500000013,2.6872525000000014,2.695070000000001,2.7022362500000012,2.704187500000001,2.699695000000001,2.7000250000000015,2.713142500000002,2.712530000000001,2.6154600000000015,2.468000000000001,2.503516250000001,2.561343750000001,2.612965000000001,2.6450850000000012,2.6652950000000013,2.6780437500000014,2.684651250000001,2.661828750000001,2.6300225000000013,2.6579762500000013,2.666558750000001,2.6505500000000013,2.617386250000001,2.587823750000001,2.561582500000001,2.5149137500000007,2.4599350000000006,2.4205650000000007
17.0,1.1884525000000004,1.2118150000000005,1.2814962500000004,1.4100450000000007,1.5734762500000006,1.6979637500000009,1.7711525000000008,1.8206237500000009,1.8593025000000007,1.8888875000000007,1.9096687500000007,1.9217600000000008,1.9262712500000008,1.9247162500000008,1.9198950000000008,1.9150525000000007,1.9109462500000007,1.9075250000000006,1.905122500000001,1.902940000000001,1.900313750000001,1.9007462500000007,1.9154275000000007,1.910975000000001,1.906320000000001,1.9001537500000008,1.8934237500000006,1.8865612500000006,1.8788762500000007,1.8707662500000009,1.8624262500000008,1.8489712500000008,1.8434600000000008,1.8372562500000007,1.831698750000001,1.825037500000001,1.8189375000000005,1.8131450000000007,1.8077412500000007,1.803942500000001,1.8010400000000006,1.7949550000000007,1.784423750000001,1.7762600000000008,1.7699112500000007,1.762480000000001,1.7464600000000008,1.7198837500000006,1.7167912500000009,1.7196212500000005,1.7222650000000008,1.722396250000001,1.7204025000000007,1.7171262500000009,1.7144012500000008,1.7065062500000006,1.6961487500000008,1.6949550000000004,1.6944025000000007,1.6866312500000005,1.6769937500000005,1.6692525000000007,1.6628037500000006,1.6519000000000008,1.6383650000000007,1.6295125000000008
15.7,1.3312125000000006,1.2151225000000005,1.2486225000000006,1.3771375000000003,1.5982600000000007,1.8551900000000008,2.038167500000001,2.169037500000001,2.299410000000001,2.437293750000001,2.5704687500000007,2.687465000000001,2.7852425000000007,2.860371250000001,2.919653750000001,2.9802475000000013,3.0455412500000016,3.1150100000000007,3.1873175000000016,3.2563725000000017,3.321880000000001,3.3922887500000014,3.4976412500000014,3.5591287500000015,3.618661250000001,3.674436250000001,3.7259625000000014,3.7729262500000016,3.8115162500000013,3.8405937500000014,3.841025000000002,3.760337500000001,3.821913750000001,3.8771525000000016,3.9341812500000017,3.984525000000002,4.0241500000000014,4.059276250000002,4.089315000000002,4.114445000000002,4.133370000000001,4.141867500000002,4.146245000000002,4.156685000000001,4.165048750000002,4.149906250000001,3.927606250000001,3.5728300000000015,3.659563750000001,3.7937712500000016,3.9198012500000017,3.9874912500000015,4.027653750000002,4.043331250000001,4.0207025000000005,3.932528750000002,3.843588750000001,3.9191000000000016,3.8811050000000016,3.7494262500000017,3.5965462500000016,3.6527937500000016,3.6436537500000017,3.5067237500000012,3.3186037500000007,3.1485825000000016
