oc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
22.0,0.8855375000000003,0.8055650000000003,0.8336612500000005,0.9587562500000004,1.1481075000000005,1.3201025000000004,1.4490625000000004,1.5635937500000006,1.6837475000000008,1.8088100000000007,1.9358350000000009,2.0551975000000007,2.157521250000001,2.2362212500000007,2.2970712500000006,2.3579137500000007,2.421707500000001,2.487862500000001,2.5560050000000007,2.6228662500000013,2.689392500000001,2.7611137500000016,2.857072500000001,2.9254612500000015,2.9909050000000015,3.0501500000000012,3.103246250000001,3.1508350000000016,3.190940000000001,3.2201037500000016,3.2285187500000014,3.1773037500000014,3.2379437500000012,3.287875000000001,3.3340087500000015,3.3716500000000016,3.403547500000001,3.431903750000002,3.4567500000000013,3.479292500000002,3.499317500000002,3.5105875000000015,3.514495000000001,3.520847500000002,3.5206687500000013,3.511241250000001,3.3537925000000013,3.1042250000000013,3.1963775000000014,3.299335000000002,3.3860850000000013,3.4337937500000018,3.4620150000000014,3.474942500000002,3.4786550000000016,3.4142850000000013,3.329525000000002,3.3783625000000015,3.396496250000001,3.3565062500000016,3.2629025000000014,3.2243150000000007,3.183270000000001,3.0785737500000017,2.9809012500000014,2.9186387500000017
9.1,1.1672950000000006,1.0907737500000005,1.1418200000000005,1.2659587500000007,1.4371425000000007,1.6157400000000008,1.7676725000000006,1.9212550000000008,2.0783287500000007,2.219042500000001,2.3474700000000013,2.465732500000001,2.567993750000001,2.649023750000001,2.715202500000001,2.779297500000001,2.8424912500000015,2.905503750000001,2.968571250000001,3.0294325000000013,3.0877437500000013,3.148830000000001,3.2340087500000014,3.287053750000001,3.337448750000002,3.3841625000000013,3.427913750000001,3.4686225000000013,3.5044737500000016,3.5326662500000015,3.549463750000002,3.5349962500000016,3.5674600000000014,3.6018325000000013,3.6400087500000016,3.6735675000000017,3.7027975000000017,3.7295225000000016,3.753106250000002,3.773046250000001,3.792356250000002,3.803860000000002,3.810120000000002,3.819800000000002,3.8262487500000013,3.8275412500000012,3.736100000000002,3.5346500000000014,3.5784100000000016,3.6637200000000014,3.7322862500000014,3.7668337500000018,3.7876337500000012,3.7987737500000014,3.803076250000002,3.7798212500000012,3.754351250000002,3.7898000000000014,3.7799000000000014,3.7508862500000015,3.7214100000000014,3.695802500000002,3.6715100000000014,3.608461250000002,3.525941250000001,3.4699675000000014
17.1,1.3504225000000005,1.2343637500000006,1.2959550000000006,1.4610612500000006,1.6977325000000005,1.9588625000000006,2.155498750000001,2.332370000000001,2.5096837500000007,2.673501250000001,2.824353750000001,2.9600862500000016,3.0725525000000014,3.155351250000001,3.218707500000001,3.275107500000001,3.3365800000000014,3.401130000000001,3.4652475000000016,3.5221137500000017,3.5730762500000015,3.6280075000000016,3.7082825000000015,3.757502500000001,3.8066637500000016,3.854355000000001,3.899787500000002,3.9413612500000017,3.9759950000000015,4.005378750000001,4.0176250000000024,3.9459725000000017,3.9953037500000015,4.042058750000002,4.082396250000002,4.115185,4.142010000000001,4.165982500000002,4.186885000000002,4.204246250000002,4.217535000000002,4.222255000000001,4.222020000000001,4.226365000000001,4.237340000000001,4.233631250000002,4.088732500000001,3.8341037500000015,3.892041250000002,3.9862825000000015,4.063073750000001,4.099607500000002,4.118008750000001,4.1217950000000005,4.117728750000001,4.062811250000002,3.9661887500000015,4.007233750000001,4.015647500000002,3.968345000000002,3.8965587500000014,3.8463612500000015,3.8143775000000018,3.7314687500000012,3.6359450000000013,3.577218750000001
10.3,1.1802600000000005,1.1157062500000003,1.1762137500000005,1.4147912500000006,1.7754937500000003,2.070032500000001,2.2371662500000014,2.355855000000001,2.472675000000001,2.592438750000001,2.711553750000001,2.815373750000001,2.880248750000001,2.9180062500000012,2.9441675000000007,2.9560625000000016,2.982352500000001,3.0168025000000007,3.0587012500000013,3.1003887500000014,3.1429325000000015,3.194133750000001,3.2698612500000013,3.3138762500000007,3.3537337500000013,3.386596250000001,3.412457500000002,3.4327962500000018,3.4440625000000016,3.4563450000000016,3.445601250000002,3.313402500000001,3.3793450000000016,3.4174862500000014,3.4459700000000018,3.463825000000001,3.475992500000001,3.484542500000001,3.490447500000002,3.495597500000002,3.498685000000002,3.4938650000000018,3.4804425000000014,3.473042500000002,3.487643750000002,3.477242500000002,3.282970000000001,3.0372225000000013,3.121755000000001,3.1996325000000017,3.267583750000002,3.303383750000001,3.313723750000001,3.307826250000001,3.285652500000002,3.1754787500000012,3.0817612500000013,3.187503750000001,3.196176250000001,3.1457062500000017,3.0579937500000014,2.9858087500000017,2.930210000000001,2.838126250000001,2.754716250000001,2.6969650000000014
21.7,1.1729587500000003,1.0803825000000005,1.1233275000000007,1.2684000000000006,1.4988412500000008,1.7324050000000009,1.9170550000000008,2.0783662500000006,2.231651250000001,2.368456250000001,2.4795800000000012,2.559293750000001,2.6086912500000015,2.632748750000001,2.644775000000001,2.6587850000000013,2.6763000000000012,2.6960775000000012,2.717162500000001,2.737148750000001,2.7571237500000008,2.7814400000000012,2.826107500000001,2.841693750000001,2.8550112500000013,2.8647187500000015,2.8713700000000015,2.875402500000001,2.8757100000000007,2.8717275000000013,2.860635000000001,2.821036250000001,2.821516250000001,2.824105000000001,2.828690000000001,2.8289400000000002,2.827560000000001,2.825305000000001,2.821852500000001,2.8186500000000008,2.815440000000001,2.8068912500000014,2.7931475000000012,2.782880000000001,2.7731900000000014,2.760108750000001,2.704227500000001,2.593040000000001,2.597542500000001,2.629085000000001,2.654733750000001,2.6684975000000017,2.673675000000001,2.672670000000001,2.6711375000000013,2.652713750000001,2.6213925000000016,2.6277350000000013,2.6216825000000012,2.5975737500000013,2.565627500000001,2.546206250000001,2.5294575000000012,2.494252500000001,2.454743750000001,2.428126250000001
6.9,1.2490375000000005,1.1422475000000003,1.1965187500000005,1.3719137500000005,1.6565100000000008,1.9818312500000008,2.228351250000001,2.398216250000001,2.550225000000001,2.701781250000001,2.852867500000001,2.9841525000000013,3.0758675000000015,3.130280000000001,3.1702100000000013,3.218395000000001,3.2797675000000015,3.348073750000002,3.4190962500000013,3.4853325000000015,3.5488912500000014,3.6188800000000017,3.7163675000000014,3.7767725000000016,3.830980000000001,3.8765087500000015,3.9145512500000015,3.946635000000002,3.970113750000002,3.987070000000001,3.9817962500000017,3.8991537500000013,3.982820000000001,4.018617500000001,4.045132500000001,4.066828750000002,4.085087500000002,4.100241250000002,4.1130175000000015,4.124838750000002,4.135483750000002,4.138750000000002,4.135045000000002,4.134910000000001,4.135000000000002,4.128917500000002,4.026885000000002,3.8620200000000016,3.908742500000002,3.9679125000000015,4.015197500000001,4.036046250000002,4.040158750000002,4.030396250000002,4.010860000000001,3.9010237500000016,3.7969512500000016,3.9221425000000014,3.931807500000001,3.8843637500000012,3.801212500000002,3.7484562500000016,3.7199425000000015,3.6358887500000012,3.5686362500000013,3.5306762500000013
13.9,1.0400950000000004,0.9528387500000004,0.9968737500000004,1.1079662500000005,1.2742612500000003,1.4629350000000005,1.6312337500000007,1.7755275000000008,1.915203750000001,2.0503037500000008,2.181327500000001,2.3046775000000013,2.4110625000000008,2.489227500000001,2.542842500000001,2.595670000000001,2.646258750000001,2.696455000000001,2.7476562500000012,2.792868750000001,2.830795000000001,2.8694562500000007,2.930982500000001,2.9570662500000013,2.981765000000001,3.002583750000001,3.0207675000000007,3.037280000000001,3.048221250000001,3.049046250000001,3.0146412500000013,2.956620000000001,3.016512500000001,3.055797500000001,3.087700000000001,3.112763750000002,3.132480000000001,3.1495187500000013,3.1650625000000012,3.1808162500000012,3.1963350000000013,3.2047862500000015,3.2045962500000007,3.2057662500000017,3.1980625000000016,3.186720000000001,3.049203750000001,2.8460087500000006,2.947430000000001,3.0383700000000013,3.115502500000001,3.1621275000000013,3.188491250000001,3.198470000000002,3.1802287500000013,3.0918912500000015,3.004980000000001,3.0966812500000014,3.1258650000000014,3.096685000000001,3.046097500000001,2.9826137500000014,2.923391250000001,2.842360000000001,2.749493750000001,2.6759087500000014
8.2,1.1933975000000006,1.0538525000000003,1.0834762500000004,1.2654237500000005,1.6058737500000004,2.015513750000001,2.298411250000001,2.483432500000001,2.6571787500000013,2.842405000000001,3.0251112500000015,3.1644137500000014,3.237516250000001,3.2557625000000017,3.2572462500000015,3.2802112500000016,3.327048750000001,3.388595000000002,3.4636137500000013,3.540076250000002,3.620341250000001,3.7112500000000015,3.835045000000002,3.916487500000002,3.9898875000000014,4.049771250000002,4.096792500000002,4.134608750000002,4.155680000000002,4.163305000000001,4.105860000000002,3.8877612500000014,4.067481250000002,4.144926250000002,4.197173750000001,4.235276250000002,4.261743750000002,4.282646250000002,4.298155000000002,4.310391250000002,4.318448750000002,4.3162687500000025,4.306046250000001,4.298541250000001,4.287870000000002,4.262772500000002,4.003298750000003,3.6605787500000018,3.800018750000001,3.9200112500000017,4.019583750000002,4.065513750000001,4.073423750000002,4.051537500000002,3.992661250000002,3.7671987500000013,3.5709562500000014,3.8182562500000015,3.845043750000001,3.7501537500000013,3.604446250000002,3.4999475000000007,3.4358600000000017,3.304117500000001,3.195808750000001,3.1266025000000015
11.3,1.1215550000000005,1.0434487500000005,1.1193212500000005,1.2675600000000005,1.4559975000000005,1.6434987500000007,1.799500000000001,1.9518800000000005,2.104020000000001,2.2409387500000006,2.368193750000001,2.486388750000001,2.5934887500000015,2.676953750000001,2.7365512500000015,2.8091237500000013,2.8806662500000013,2.9508375000000013,3.020122500000001,3.0848562500000014,3.145156250000001,3.208911250000001,3.298607500000001,3.3536425000000016,3.4067925000000017,3.455196250000001,3.5004237500000013,3.5424300000000013,3.5786212500000016,3.5957687500000017,3.5892912500000014,3.5784875000000014,3.627431250000001,3.668095000000002,3.7101537500000017,3.7453150000000015,3.775617500000002,3.8030000000000017,3.827225000000002,3.848406250000002,3.8683562500000015,3.8793112500000015,3.8841800000000015,3.8889662500000015,3.864650000000002,3.850623750000002,3.756223750000002,3.5367337500000016,3.608818750000001,3.708257500000001,3.7861375000000015,3.8286050000000014,3.8564512500000014,3.8721400000000017,3.8756487500000016,3.843918750000001,3.8040025000000015,3.8388337500000014,3.8323400000000016,3.7943787500000017,3.7580325000000014,3.7247225000000013,3.692472500000002,3.6213175000000017,3.5318337500000014,3.4674812500000014
21.6,0.9113475000000004,0.8099475000000003,0.8317462500000004,0.9267075000000002,1.0652962500000003,1.2123625000000005,1.3383725000000006,1.4886750000000004,1.6557062500000006,1.8178787500000007,1.9642862500000007,2.0894925000000013,2.194298750000001,2.280915000000001,2.354506250000001,2.4200612500000007,2.4820225000000007,2.5400075000000006,2.595022500000001,2.645496250000001,2.6917612500000008,2.7391862500000013,2.806133750000001,2.8446112500000016,2.8805500000000013,2.914606250000001,2.9469850000000015,2.975982500000001,2.9998200000000015,3.017540000000001,3.0209350000000015,2.9756150000000012,2.984935000000001,3.0116612500000013,3.0463362500000013,3.075145000000001,3.0983125000000014,3.1200050000000012,3.1381400000000013,3.1502875000000015,3.158076250000001,3.1580537500000014,3.1602662500000016,3.166377500000001,3.1765262500000015,3.1760462500000015,3.052053750000001,2.796217500000001,2.8338875000000012,2.9322100000000013,3.006493750000001,3.033131250000001,3.045145000000001,3.0494425000000014,3.0484712500000013,3.025342500000001,3.003722500000001,3.027413750000002,2.9886925000000018,2.942620000000001,2.915006250000001,2.8857787500000014,2.856167500000001,2.787437500000001,2.694808750000001,2.630806250000001
23.4,1.2226150000000005,1.0924775000000007,1.1264837500000002,1.2873000000000003,1.5271950000000003,1.759865000000001,1.9475375000000006,2.1189637500000007,2.2930625000000013,2.474492500000001,2.654293750000001,2.812077500000001,2.934786250000002,3.021028750000001,3.0855812500000015,3.1452262500000012,3.2063500000000014,3.2690550000000016,3.3351325000000016,3.401205000000002,3.468286250000002,3.539091250000001,3.6274537500000017,3.688186250000001,3.7438137500000015,3.793327500000002,3.8358537500000014,3.871718750000002,3.897515000000002,3.9151750000000014,3.9018137500000014,3.7983287500000014,3.8491362500000017,3.8924287500000014,3.9367412500000016,3.972865000000002,3.999516250000002,4.023142500000002,4.042743750000001,4.056318750000002,4.063815000000002,4.062615000000001,4.060536250000002,4.0634137500000005,4.074826250000002,4.069223750000003,3.877307500000002,3.539832500000001,3.622402500000002,3.7456500000000013,3.843397500000002,3.8783650000000014,3.8983862500000015,3.903488750000002,3.8857712500000017,3.795170000000002,3.720955000000001,3.8055212500000017,3.7879600000000018,3.7294512500000017,3.6570487500000013,3.5985862500000017,3.5437037500000015,3.440370000000002,3.3270725000000017,3.2555587500000014
11.0,1.2297300000000004,1.1158750000000006,1.1844862500000004,1.3606262500000006,1.6224250000000007,1.928345000000001,2.171973750000001,2.361656250000001,2.540896250000001,2.709963750000002,2.864252500000002,2.993958750000001,3.089550000000001,3.158057500000001,3.215728750000002,3.2604225000000016,3.310902500000001,3.363513750000002,3.4173875000000016,3.466983750000001,3.5126675000000014,3.562220000000001,3.6358037500000018,3.6748150000000015,3.7122600000000014,3.7470525000000015,3.7784850000000016,3.8067650000000013,3.8283387500000017,3.852495000000001,3.861990000000002,3.767050000000001,3.8033275000000017,3.8482675000000017,3.889133750000002,3.9210862500000014,3.947257500000002,3.969816250000002,3.989566250000001,4.007767500000002,4.023200000000001,4.031417500000002,4.030501250000002,4.036565000000001,4.067088750000002,4.069498750000002,3.8809950000000017,3.611292500000001,3.6869300000000016,3.793010000000001,3.885972500000001,3.9404262500000016,3.9710287500000017,3.985066250000002,3.985111250000002,3.929030000000002,3.844816250000002,3.904302500000002,3.9197025000000023,3.8853975000000016,3.8250437500000016,3.7659150000000015,3.7214525000000016,3.641323750000001,3.5443275000000014,3.4772800000000013
12.6,0.7838362500000003,0.7151850000000004,0.7403687500000002,0.8275825000000003,0.9518912500000004,1.0753012500000003,1.1752112500000005,1.2842150000000006,1.4072975000000005,1.5245475000000006,1.6278512500000009,1.7139250000000008,1.7841400000000007,1.8386400000000007,1.8813650000000006,1.9239450000000011,1.964278750000001,2.002838750000001,2.040271250000001,2.075073750000001,2.1069025000000012,2.1411912500000008,2.194513750000001,2.2210100000000006,2.245242500000001,2.266031250000001,2.284546250000001,2.3010850000000005,2.314771250000001,2.3221687500000012,2.3224150000000012,2.315585000000001,2.328642500000001,2.3428612500000012,2.3596475000000012,2.373780000000001,2.386097500000001,2.3972450000000007,2.407233750000001,2.4168212500000013,2.426096250000001,2.4299637500000006,2.429762500000001,2.4312675000000015,2.426560000000001,2.422468750000001,2.377370000000001,2.2720800000000008,2.294150000000001,2.3396662500000014,2.377031250000001,2.3975825000000013,2.411871250000001,2.4204787500000013,2.424425000000001,2.414685000000001,2.404126250000001,2.414801250000001,2.4106487500000013,2.3923975000000013,2.378508750000001,2.362655000000001,2.346382500000001,2.312326250000001,2.268200000000001,2.237660000000001
10.6,1.2023000000000006,1.1202637500000003,1.1650537500000007,1.2983887500000004,1.4900625000000007,1.6729737500000008,1.8168137500000008,1.9541100000000007,2.097925000000001,2.2433650000000007,2.382147500000001,2.5049987500000013,2.6074762500000013,2.677275000000001,2.714913750000001,2.7568212500000007,2.801737500000001,2.8483750000000008,2.900392500000001,2.950643750000001,3.0005225000000015,3.0428750000000013,3.0918487500000014,3.128508750000001,3.1712375000000015,3.211802500000001,3.2493225000000017,3.282433750000002,3.3017787500000013,3.3049587500000017,3.240586250000001,2.965717500000001,3.0674325000000016,3.162745000000002,3.2634550000000013,3.3292225000000015,3.3710325000000014,3.4053512500000016,3.4335712500000013,3.454473750000002,3.4647425000000016,3.4582700000000015,3.4387062500000014,3.4228000000000014,3.4118537500000015,3.3539575000000017,2.8408562500000007,2.352383750000001,2.564643750000001,2.7464312500000014,2.9289325000000015,3.042746250000001,3.101792500000001,3.131201250000001,3.126111250000001,2.9879925000000016,2.811517500000001,2.9135637500000016,2.9563087500000016,2.8699087500000013,2.737440000000001,2.607353750000001,2.505822500000001,2.3628512500000003,2.225232500000001,2.1271150000000008
